134.028	143.889	265.747	136.507
143.264	143.825	233.495	135.949
239.539	144.062	366.221	134.242
354.021	144.386	484.338	133.683
155.524	145.508	272.649	137.296
160.477	145.396	278.762	137.217
169.858	145.347	286.735	137.013
174.865	145.283	292.803	137.11
184.066	145.258	300.766	137.015
189.084	145.353	306.729	136.878
331.402	144.783	461.222	135.1
86.0978	146.799	205.36	138.478
404.177	148.384	518.957	137.408
419.409	148.093	533.984	136.945
425.356	147.612	539.958	136.873
387.527	149.115	504.267	132.018
433.705	148.6	563.108	136.73
438.633	149.132	567.993	137.414
447.971	149.027	577.127	137.013
453.982	148.751	583.11	136.839
468.184	149.24	553.955	137.138
477.327	149.155	548.011	137.341
483.21	148.49	596.986	136.987
115.147	151.513	232.627	144
120.28	150.99	238.799	143.52
207.322	150.421	324.782	142.523
303.604	151.008	435.636	140.861
133.59	151.641	251.923	143.976
142.634	151.597	259.848	143.886
146.632	152.176	264.961	144.454
155.903	152.181	272.794	144.41
170.165	152.042	287.024	151.375
175.143	152.041	293.013	144.003
189.283	152.003	307.063	143.769
233.47	154.649	359.447	145.659
403.786	156.004	519.392	144.112
409.693	155.588	525.54	144.508
417.896	156.471	548.395	144.018
423.759	156.153	554.352	144.336
433.071	156.12	562.364	144.383
438.99	155.722	569.203	143.635
448.316	155.793	577.383	143.816
453.269	156.174	567.519	152.36
468.276	155.544	597.424	143.917
461.557	157.287	590.604	145.197
476.903	156.677	589.736	187.91
481.719	156.948	596.191	173.009
115.293	158.357	232.638	151.066
120.316	157.822	238.885	150.585
133.477	158.387	251.943	150.987
141.949	159.178	259.771	151.005
146.808	158.992	265.981	150.535
156.219	158.963	274.032	150.671
161.232	158.86	238.899	157.685
175.235	158.572	307.253	157.833
189.521	158.51	307.089	150.784
183.615	159.752	301.14	151.133
331.032	160.35	461.168	149.549
320.631	160.431	452.041	150.475
340.8	160.785	472.303	150.746
529.541	161.461	657.339	148.571
403.295	163.441	518.731	152.16
409	162.966	525.229	165.939
418.483	163.009	533.826	151.561
424.12	162.549	539.694	151.767
438.464	162.896	540.392	143.89
577.464	162.651	683.292	147.127
432.796	163.73	547.784	151.979
446.901	164.119	561.869	152.262
452.635	163.594	582.736	151.644
460.94	164.486	590.867	152.015
466.72	163.959	553.53	173.569
476.121	164.137	589.578	181.071
480.874	164.31	580.6	188.42
114.585	166.146	232.656	158.211
127.937	166.535	245.803	158.499
142.225	165.945	273.926	171.966
147.163	165.659	266.077	157.551
156.313	165.7	274.072	157.582
160.44	166.269	251.991	158.028
168.667	167.291	287.084	158.172
173.569	167.057	278.909	144.099
182.969	167.172	301.232	158.015
188	167.119	306.551	173.22
237.398	168.454	363.987	159.36
282.297	170.719	415.375	160.375
402.595	170.883	519.106	159.058
407.505	171.348	524.583	152.325
416.849	171.53	533.103	159.469
422.62	171.008	538.963	159.333
431.902	171.131	562.136	159.156
437.77	170.541	567.828	158.877
446.964	170.577	576.334	166.179
451.904	170.958	553.967	158.651
461.235	170.905	591.128	158.742
466.071	171.45	595.782	159.249
475.458	171.404	576.909	151.565
481.172	170.734	597.408	150.674
114.505	172.974	246.532	171.954
119.643	172.519	238.87	164.945
128.035	173.336	232.589	165.355
133.103	172.873	293.438	165.207
142.024	172.827	273.928	164.703
147.196	172.473	266.151	164.627
155.467	173.48	246.744	164.682
575.978	173.137	683.228	163.521
159.656	174.218	251.992	165.181
168.737	174.173	287.146	165.311
173.902	174.036	278.986	151.091
183.099	174.059	301.232	165.064
188.261	173.992	307.481	164.914
239.026	174.767	366.238	166.143
320.015	177.945	451.579	166.381
402.9	177.636	519.436	165.834
407.819	177.989	525.004	158.898
417.113	178.129	533.273	166.164
422.885	177.696	539.233	166.333
432.111	177.693	562.249	165.868
437.017	178.074	279.411	165.362
446.223	178.08	260	158.017
452.128	177.601	554.2	165.667
466.378	177.842	568.186	165.947
459.595	179.495	576.051	159.502
474.76	178.973	575.613	180.852
479.552	178.916	581.718	159.178
114.875	179.986	233.455	171.754
119.041	180.298	238.793	172.218
127.831	180.165	259.94	165.252
133.03	179.825	280.308	171.715
142.288	179.74	260.851	178.822
146.388	180.376	279.089	158.108
154.661	181.426	259.693	172.445
159.69	181.059	252.004	172.441
168.86	181.098	287.113	172.465
183.262	181.053	301.318	172.261
188.263	180.867	307.567	186.649
402.14	185.126	518.484	173.806
408.056	184.589	524.518	173.934
417.215	184.634	534.582	143.618
422.073	185.17	539.44	173.333
431.437	185.299	548.171	158.876
437.184	184.596	568.372	172.904
465.525	185.427	582.227	166.062
115.448	186.058	234.387	178.045
445.634	185.845	575.606	173.986
459.681	186.212	546.555	174.445
473.801	186.463	590.46	166.486
479.572	185.654	596.215	166.065
85.7573	186.495	205.801	179.569
118.593	187.15	238.614	179.429
127.867	187.25	274.059	179.223
133.292	186.776	280.294	178.911
145.517	188.317	306.538	180.427
154.667	188.328	246.541	179.298
159.864	187.943	252.924	178.638
168.978	188.069	301.341	179.394
174.082	187.824	294.391	178.663
183.288	187.964	302.321	185.578
187.674	188.74	293.419	172.416
373.829	188.915	496.828	177.633
231.853	190.95	359.923	181.717
317.761	191.657	450.887	180.932
402.29	191.735	518.831	180.755
407.195	192.106	524.718	180.752
422.262	191.618	596.383	179.739
431.509	191.861	548.385	165.608
436.287	192.031	266.185	179.22
415.498	193.297	546.725	181.276
444.856	193.281	532.791	181.019
450.667	192.509	567.516	180.69
459.989	192.549	561.688	180.613
464.696	192.857	582.198	173.066
474.165	193.007	590.442	173.195
478.655	193.153	566.736	188.22
114.869	194.077	260.755	186.058
119.137	194.391	280.035	186.072
133.288	193.879	252.807	185.965
142.452	193.771	288.143	185.915
154.778	195.353	246.681	186.406
169.188	194.905	288.163	178.771
174.28	194.828	294.311	185.879
182.522	195.946	234.391	185.267
187.654	195.613	239.668	185.692
573.505	195.624	682.754	179.496
204.114	196.972	324.182	186.653
231.29	198.803	359.279	187.799
407.512	198.709	524.878	187.508
86.1139	199.547	206.875	192.64
415.671	199.892	546.803	188.298
420.602	200.2	594.591	188.423
429.883	200.321	273.941	186.374
435.701	199.538	265.872	186.383
444.854	199.823	575.777	187.664
449.811	199.816	538.82	187.867
458.914	200.021	560.832	188.43
463.792	200.348	552.717	188.081
478.876	199.566	581.552	180.804
293.082	201.653	427.499	191.399
572.511	207.808	681.8	194.734
580.349	237.349	688.381	223.388
