363.053	162.408	479.939	153.9
323.442	57.3685	340.773	93.9023
613.716	155.039	721.077	142.049
454.839	178.516	567.91	166.985
14.0031	243.441	16.1101	236.016
234.993	198.977	352.112	189.9
121.946	206.829	117.374	208.267
454.219	126.483	565.141	115.715
299.392	177.783	380.056	170.173
489.376	85.73	596.311	73.7335
244.141	103.777	72.1187	39.6932
615.345	33.5863	710.956	21.2465
492.417	221.243	607.857	209.962
101.456	164.229	214.218	157.007
400.949	214.41	514.47	203.325
525.494	138.036	705.421	99.7509
304.064	170.28	410.505	161.074
587.984	197.369	510.463	150.141
86.3524	136.355	214.466	131.214
178.882	188.39	295.815	180.038
601.363	230.604	719.479	218.231
728.985	113.614	611.436	152.182
193.231	135.991	77.437	132.717
382.842	125.304	538.703	164.079
86.8771	66.989	34.2414	90.452
594.835	86.0696	615.026	101.412
606.476	168.051	716.372	155.774
205.468	59.9067	217.458	49.9153
139.446	164.01	180.946	131.916
633.828	127.072	633.797	60.4087
276.388	203.724	400.42	193.826
250.935	63.0027	253.158	52.6551
656.739	127.735	677.518	86.2791
644.44	83.92	635.974	46.6152
271.159	205.228	387.893	195.608
422.455	173.624	526.076	161.356
537.433	113.203	644.312	101.107
580.339	167.786	547.222	126.984
223.094	162.987	339.411	154.998
628.079	57.6401	604.916	50.1754
542.455	138.243	650.405	126.165
423.406	63.9212	530.263	52.7951
422.991	88.4925	481.358	79.1722
243.321	111.207	68.1217	47.0258
26.1283	194.661	97.4716	190.779
473.572	176.974	587.534	164.749
321.378	67.3857	344.957	103.378
70.4436	135.678	197.405	130.791
698.486	113.138	698.035	183.535
249.865	197.29	366.488	187.636
597.613	156.097	643.466	141.303
468.466	86.9443	624.297	46.8064
211.161	110.89	76.9949	103.849
115.881	110.375	187.404	131.656
52.5341	64.9613	32.898	33.3261
228.514	13.2011	393.277	33.8285
422.366	161.08	537.294	150.045
35.3751	108.759	26.452	164.642
456.101	99.0356	611.541	61.2835
94.2838	136.691	221.904	131.66
716.491	205.418	734.226	186.193
419.054	125.245	407.468	114.019
735.79	93.5962	607.265	135.494
579.882	196.35	502.519	150.216
270.228	16.9743	414.458	79.1556
100.376	137.74	89.194	76.8267
430.811	99.1258	473.194	90.2596
146.067	165.114	131.307	103.605
633.279	29.1421	665.305	19.0087
712.517	161.012	732.692	195.748
92.1578	191.855	205.912	184.553
288.309	42.0307	383.38	80.3742
699.605	70.0083	734.67	113.298
614.484	57.2529	708.453	43.2325
534.71	193.594	648.101	181.387
309.26	44.1389	328.469	104.035
232.697	208.671	351.386	198.32
717.376	128.026	716.662	170.913
712.854	84.7016	679.363	155.656
603.11	99.6468	622.752	112.751
212.374	36.058	315.142	30.0855
320.678	22.6199	413.397	34.9195
25.4411	80.035	27.9999	135.148
394.163	114.156	401.033	81.171
182.494	137.188	233.9	104.458
278.577	195.088	399.579	186.971
744.419	113.757	749.286	126.908
131.052	164.698	124.356	162.95
565.937	153.484	627.815	112.87
271.875	185.532	369.251	177.239
178.296	137.034	228.318	104.782
94.3155	109.606	204.427	104.293
121.481	164.107	126.333	104.16
621.302	171.325	729.412	156.746
129.022	177.027	179.668	144.218
83.4325	110.042	193.49	103.914
644.172	114.392	681.833	46.2554
306.946	66.567	393.193	80.0641
223.47	208.517	341.485	199.56
241.118	15.3709	404.901	58.4857
510.358	164.503	621.578	152.868
577.113	87.2573	680.288	73.2236
512.299	12.1077	440.177	59.2714
456.878	88.2511	612.415	49.2439
41.6092	124.344	99.5126	120.207
698.148	56.1255	741.442	100.166
179.836	84.9246	296.064	77.4078
396.673	124.151	391.543	138.747
404.055	113.748	395.248	127.175
170.372	137.636	47.7371	134.407
165.329	191.423	219.154	186.516
382.94	54.5664	446.624	114.049
643.479	141.141	662.713	73.1147
399.32	21.9273	495.477	34.2933
657.865	57.9207	627.137	75.3398
719.706	85.7583	686.143	155.781
534.574	152.957	691.798	112.117
522.239	61.3944	635.246	101.015
98.4171	54.9601	25.8722	77.4878
553.421	195.822	521.453	151.421
623.89	126.307	623.525	60.1867
494.521	125.017	616.713	113.372
387.266	113.857	494.197	103.576
519.258	191.855	631.445	179.27
158.312	164.956	275.971	157.936
163.483	58.0115	311.231	53.966
301.415	20.918	399.042	33.6504
653.294	114.048	691.244	44.3352
109.491	110.289	220.971	104.685
635.164	57.653	731.421	42.0361
37.2246	218.827	86.8996	213.599
148.139	137.773	128.717	77.1864
384.455	136.578	538.322	175.821
640.464	28.98	672.381	18.8564
183.216	201.434	288.615	191.023
712.474	113.879	583.499	152.761
110.496	54.9456	39.3002	76.3062
480.375	113.701	590.917	102.89
477.565	124.116	590.719	112.593
31.8519	207.919	77.8496	206.026
287.237	51.9209	311.87	114.914
380.487	89.8058	442.949	148.184
61.5104	136.852	165.398	131.681
737.592	129.209	738.463	171.676
207.334	137.107	267.468	104.031
303.094	136.871	419.245	127.045
443.653	98.3084	599.275	61.2248
43.1298	110.048	90.2129	104.766
198.613	121.215	66.8217	119.349
499.968	124.173	611.043	112.008
541.404	86.8648	644.669	73.7756
650.378	28.9615	735.437	14.2678
141.893	177.351	203.623	172.78
529.038	88.2138	632.041	127.385
150.556	197.862	144.587	202.818
149.403	191.237	271.297	183.51
254.409	39.7882	356.354	103.122
385.252	44.8375	511.476	55.9545
508.973	62.7549	595.21	50.5088
261.047	41.8846	272.139	53.4262
213.267	86.8858	212.753	77.7495
67.5296	217.975	221.468	208.009
420.511	113.987	410.381	127.11
386.488	90.937	520.354	102.671
273.432	137.099	389.049	128.507
